instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
5072,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0,3,17,20,2011B08B04
5073,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,7,90,97,2011B08B04
5074,3,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,11,271,282,2011B08B04
5075,3,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,29,369,398,2011B08B04
5076,3,0,8,9,0,4,1,1,0.72,0.697,0.74,0.3284,25,162,187,2011B08B04
5077,3,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,24,89,113,2011B08B04
5078,3,0,8,11,0,4,1,2,0.74,0.697,0.66,0.2239,37,112,149,2011B08B04
5079,3,0,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,53,152,205,2011B08B04
5080,3,0,8,13,0,4,1,1,0.76,0.7121,0.58,0,63,142,205,2011B08B04
5081,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,53,114,167,2011B08B04
5082,3,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,50,115,165,2011B08B04
5083,3,0,8,16,0,4,1,1,0.76,0.7121,0.62,0.3284,70,220,290,2011B08B04
5084,3,0,8,17,0,4,1,1,0.76,0.7121,0.62,0.3284,91,464,555,2011B08B04
5085,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,88,435,523,2011B08B04
5086,3,0,8,19,0,4,1,1,0.7,0.6667,0.74,0.2836,65,301,366,2011B08B04
5087,3,0,8,20,0,4,1,2,0.7,0.6667,0.74,0.194,41,245,286,2011B08B04
5088,3,0,8,21,0,4,1,2,0.7,0.6667,0.74,0.194,25,186,211,2011B08B04
5089,3,0,8,22,0,4,1,1,0.68,0.6364,0.74,0.194,33,141,174,2011B08B04
5090,3,0,8,23,0,4,1,1,0.66,0.6212,0.74,0.1045,24,108,132,2011B08B04
5091,3,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,13,41,54,2011B08B05
5092,3,0,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,3,16,19,2011B08B05
5093,3,0,8,2,0,5,1,1,0.66,0.6212,0.69,0,5,14,19,2011B08B05
5094,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0896,0,6,6,2011B08B05
5095,3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,1,6,7,2011B08B05
5096,3,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,0,16,16,2011B08B05
5097,3,0,8,6,0,5,1,1,0.64,0.5909,0.78,0.1343,7,94,101,2011B08B05
5098,3,0,8,7,0,5,1,1,0.66,0.6061,0.78,0.1343,23,247,270,2011B08B05
5099,3,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,39,415,454,2011B08B05
5100,3,0,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,43,183,226,2011B08B05
5101,3,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343,50,113,163,2011B08B05
5102,3,0,8,11,0,5,1,2,0.76,0.697,0.52,0.2537,44,103,147,2011B08B05
5103,3,0,8,12,0,5,1,1,0.76,0.697,0.52,0.2537,57,159,216,2011B08B05
5104,3,0,8,13,0,5,1,1,0.78,0.7121,0.52,0.2537,40,164,204,2011B08B05
5105,3,0,8,14,0,5,1,2,0.78,0.7121,0.52,0.2537,81,164,245,2011B08B05
5106,3,0,8,15,0,5,1,1,0.76,0.697,0.55,0.2537,50,160,210,2011B08B05
5107,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537,76,254,330,2011B08B05
5108,3,0,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,84,466,550,2011B08B05
5109,3,0,8,18,0,5,1,1,0.76,0.697,0.52,0.2537,105,361,466,2011B08B05
5110,3,0,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,90,282,372,2011B08B05
5111,3,0,8,20,0,5,1,1,0.72,0.6667,0.58,0.2239,70,221,291,2011B08B05
5112,3,0,8,21,0,5,1,1,0.7,0.6515,0.65,0.194,54,119,173,2011B08B05
5113,3,0,8,22,0,5,1,1,0.7,0.6515,0.65,0.2239,51,137,188,2011B08B05
5114,3,0,8,23,0,5,1,1,0.68,0.6364,0.69,0.2239,37,102,139,2011B08B05
5115,3,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.194,29,104,133,2011B08B06
5116,3,0,8,1,0,6,0,1,0.66,0.6061,0.78,0.1642,17,50,67,2011B08B06
5117,3,0,8,2,0,6,0,1,0.66,0.6061,0.78,0.2239,14,39,53,2011B08B06
5118,3,0,8,3,0,6,0,2,0.66,0.6061,0.78,0.1642,14,28,42,2011B08B06
5119,3,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,5,5,10,2011B08B06
5120,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,2,4,6,2011B08B06
5121,3,0,8,6,0,6,0,1,0.64,0.5758,0.89,0.1045,5,22,27,2011B08B06
5122,3,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,14,49,63,2011B08B06
5123,3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,27,94,121,2011B08B06
5124,3,0,8,9,0,6,0,1,0.74,0.697,0.7,0.2239,60,155,215,2011B08B06
5125,3,0,8,10,0,6,0,2,0.74,0.697,0.7,0.2836,91,199,290,2011B08B06
5126,3,0,8,11,0,6,0,1,0.78,0.7424,0.62,0.2239,138,211,349,2011B08B06
5127,3,0,8,12,0,6,0,1,0.8,0.7576,0.55,0.2239,130,252,382,2011B08B06
5128,3,0,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,176,265,441,2011B08B06
5129,3,0,8,14,0,6,0,1,0.82,0.7727,0.52,0.2537,176,204,380,2011B08B06
5130,3,0,8,15,0,6,0,2,0.84,0.803,0.53,0.2537,130,232,362,2011B08B06
5131,3,0,8,16,0,6,0,3,0.74,0.7121,0.79,0.1642,155,188,343,2011B08B06
5132,3,0,8,17,0,6,0,3,0.74,0.7121,0.79,0.1642,61,88,149,2011B08B06
5133,3,0,8,18,0,6,0,2,0.72,0.697,0.79,0.4478,81,130,211,2011B08B06
5134,3,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,57,114,171,2011B08B06
5135,3,0,8,20,0,6,0,3,0.72,0.697,0.79,0.2836,58,79,137,2011B08B06
5136,3,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,28,86,114,2011B08B06
5137,3,0,8,22,0,6,0,2,0.7,0.6667,0.84,0.3284,24,96,120,2011B08B06
5138,3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,29,79,108,2011B08B06
5139,3,0,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,14,66,80,2011B08B07
5140,3,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,10,63,73,2011B08B07
5141,3,0,8,2,0,0,0,2,0.7,0.6667,0.84,0.2239,18,48,66,2011B08B07
5142,3,0,8,3,0,0,0,2,0.7,0.6667,0.84,0.1343,9,23,32,2011B08B07
5143,3,0,8,4,0,0,0,1,0.7,0.6667,0.84,0.1343,1,5,6,2011B08B07
5144,3,0,8,5,0,0,0,1,0.7,0.6667,0.89,0.194,1,4,5,2011B08B07
5145,3,0,8,6,0,0,0,1,0.7,0.6667,0.89,0.1642,3,10,13,2011B08B07
5146,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.194,11,28,39,2011B08B07
5147,3,0,8,8,0,0,0,1,0.72,0.697,0.79,0.194,23,66,89,2011B08B07
5148,3,0,8,9,0,0,0,1,0.76,0.7424,0.75,0.1045,82,102,184,2011B08B07
5149,3,0,8,10,0,0,0,1,0.8,0.803,0.66,0.1343,88,178,266,2011B08B07
5150,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0,113,156,269,2011B08B07
5151,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,161,209,370,2011B08B07
5152,3,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,118,206,324,2011B08B07
5153,3,0,8,14,0,0,0,1,0.86,0.803,0.47,0.194,130,192,322,2011B08B07
5154,3,0,8,15,0,0,0,3,0.72,0.697,0.74,0.2985,118,208,326,2011B08B07
5155,3,0,8,16,0,0,0,3,0.72,0.697,0.74,0.2985,74,119,193,2011B08B07
5156,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,63,131,194,2011B08B07
5157,3,0,8,18,0,0,0,1,0.72,0.697,0.74,0.0896,74,155,229,2011B08B07
5158,3,0,8,19,0,0,0,1,0.72,0.697,0.79,0.1642,68,160,228,2011B08B07
5159,3,0,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,50,133,183,2011B08B07
5160,3,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,36,100,136,2011B08B07
5161,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.194,21,82,103,2011B08B07
5162,3,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,12,43,55,2011B08B07
5163,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,13,17,30,2011B08B08
5164,3,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,4,8,12,2011B08B08
5165,3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0,4,3,7,2011B08B08
5166,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0,1,0,1,2011B08B08
5167,3,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,2,8,10,2011B08B08
5168,3,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,1,14,15,2011B08B08
5169,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,8,87,95,2011B08B08
5170,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,18,249,267,2011B08B08
5171,3,0,8,8,0,1,1,1,0.74,0.6818,0.58,0.3284,29,320,349,2011B08B08
5172,3,0,8,9,0,1,1,1,0.76,0.697,0.55,0.3881,37,146,183,2011B08B08
5173,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,62,62,124,2011B08B08
5174,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,90,89,179,2011B08B08
5175,3,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,48,134,182,2011B08B08
5176,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,43,108,151,2011B08B08
5177,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,41,109,150,2011B08B08
5178,3,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,40,86,126,2011B08B08
5179,3,0,8,16,0,1,1,1,0.86,0.7727,0.39,0.2836,64,218,282,2011B08B08
5180,3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,67,460,527,2011B08B08
5181,3,0,8,18,0,1,1,1,0.84,0.7576,0.41,0.1343,64,465,529,2011B08B08
5182,3,0,8,19,0,1,1,1,0.82,0.7424,0.43,0.1045,64,352,416,2011B08B08
5183,3,0,8,20,0,1,1,1,0.8,0.7576,0.55,0,71,215,286,2011B08B08
5184,3,0,8,21,0,1,1,1,0.76,0.7121,0.58,0.0896,30,156,186,2011B08B08
5185,3,0,8,22,0,1,1,1,0.76,0.7121,0.58,0.1045,26,121,147,2011B08B08
5186,3,0,8,23,0,1,1,1,0.74,0.697,0.66,0.1045,19,53,72,2011B08B08
5187,3,0,8,0,0,2,1,1,0.72,0.697,0.79,0.1343,10,25,35,2011B08B09
5188,3,0,8,1,0,2,1,1,0.72,0.6818,0.66,0,5,9,14,2011B08B09
5189,3,0,8,2,0,2,1,1,0.72,0.6818,0.7,0,9,3,12,2011B08B09
5190,3,0,8,3,0,2,1,1,0.72,0.6818,0.62,0,0,3,3,2011B08B09
5191,3,0,8,4,0,2,1,1,0.7,0.6667,0.74,0,1,6,7,2011B08B09
5192,3,0,8,5,0,2,1,1,0.7,0.6515,0.65,0.0896,5,25,30,2011B08B09
5193,3,0,8,6,0,2,1,1,0.72,0.6667,0.64,0,6,95,101,2011B08B09
5194,3,0,8,7,0,2,1,1,0.72,0.697,0.74,0.1045,30,313,343,2011B08B09
5195,3,0,8,8,0,2,1,1,0.74,0.697,0.66,0,40,352,392,2011B08B09
5196,3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,34,141,175,2011B08B09
5197,3,0,8,10,0,2,1,2,0.8,0.7727,0.59,0.2239,55,89,144,2011B08B09
5198,3,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,61,88,149,2011B08B09
5199,3,0,8,12,0,2,1,1,0.82,0.7879,0.56,0.194,60,125,185,2011B08B09
5200,3,0,8,13,0,2,1,1,0.84,0.7879,0.49,0.1642,48,127,175,2011B08B09
5201,3,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836,53,95,148,2011B08B09
5202,3,0,8,15,0,2,1,1,0.86,0.7727,0.39,0.2836,58,106,164,2011B08B09
5203,3,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,57,228,285,2011B08B09
5204,3,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,79,453,532,2011B08B09
5205,3,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.194,97,488,585,2011B08B09
5206,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,69,302,371,2011B08B09
5207,3,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.194,34,258,292,2011B08B09
5208,3,0,8,21,0,2,1,1,0.78,0.697,0.46,0.2537,46,184,230,2011B08B09
5209,3,0,8,22,0,2,1,1,0.78,0.697,0.46,0.2985,28,127,155,2011B08B09
5210,3,0,8,23,0,2,1,1,0.76,0.6818,0.48,0.2836,22,53,75,2011B08B09
5211,3,0,8,0,0,3,1,1,0.74,0.6667,0.51,0.2239,19,18,37,2011B08B10
5212,3,0,8,1,0,3,1,1,0.72,0.6667,0.54,0.194,7,10,17,2011B08B10
5213,3,0,8,2,0,3,1,1,0.72,0.6667,0.54,0.1642,1,10,11,2011B08B10
5214,3,0,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,1,3,4,2011B08B10
5215,3,0,8,4,0,3,1,1,0.7,0.6515,0.54,0.1343,1,4,5,2011B08B10
5216,3,0,8,5,0,3,1,1,0.68,0.6364,0.61,0.0896,2,30,32,2011B08B10
5217,3,0,8,6,0,3,1,1,0.68,0.6364,0.61,0,9,110,119,2011B08B10
5218,3,0,8,7,0,3,1,1,0.7,0.6515,0.58,0.0896,16,289,305,2011B08B10
5219,3,0,8,8,0,3,1,1,0.74,0.6667,0.51,0.194,38,361,399,2011B08B10
5220,3,0,8,9,0,3,1,1,0.76,0.6818,0.48,0.2239,32,148,180,2011B08B10
5221,3,0,8,10,0,3,1,1,0.8,0.7273,0.43,0.2239,41,72,113,2011B08B10
5222,3,0,8,11,0,3,1,1,0.8,0.7121,0.41,0.3881,54,95,149,2011B08B10
5223,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,74,166,240,2011B08B10
5224,3,0,8,13,0,3,1,1,0.82,0.7273,0.38,0.2836,41,150,191,2011B08B10
5225,3,0,8,14,0,3,1,1,0.84,0.7273,0.34,0.3284,62,116,178,2011B08B10
5226,3,0,8,15,0,3,1,1,0.86,0.7424,0.3,0.3284,53,141,194,2011B08B10
5227,3,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,76,206,282,2011B08B10
5228,3,0,8,17,0,3,1,1,0.84,0.7121,0.26,0.2985,71,513,584,2011B08B10
5229,3,0,8,18,0,3,1,1,0.82,0.7121,0.28,0.2985,70,489,559,2011B08B10
5230,3,0,8,19,0,3,1,1,0.8,0.697,0.26,0.2537,79,334,413,2011B08B10
5231,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,59,253,312,2011B08B10
5232,3,0,8,21,0,3,1,1,0.76,0.6667,0.33,0.1045,47,162,209,2011B08B10
5233,3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0,17,122,139,2011B08B10
5234,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,14,94,108,2011B08B10
5235,3,0,8,0,0,4,1,1,0.7,0.6364,0.45,0.1045,6,40,46,2011B08B11
5236,3,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,9,17,26,2011B08B11
5237,3,0,8,2,0,4,1,1,0.66,0.6212,0.54,0.1343,3,8,11,2011B08B11
5238,3,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343,2,7,9,2011B08B11
5239,3,0,8,4,0,4,1,1,0.64,0.6212,0.57,0.1642,1,4,5,2011B08B11
5240,3,0,8,5,0,4,1,1,0.64,0.6212,0.61,0.194,2,23,25,2011B08B11
5241,3,0,8,6,0,4,1,1,0.62,0.6061,0.65,0.1642,5,101,106,2011B08B11
5242,3,0,8,7,0,4,1,1,0.66,0.6212,0.54,0.1343,15,292,307,2011B08B11
5243,3,0,8,8,0,4,1,1,0.7,0.6364,0.45,0.1642,29,361,390,2011B08B11
5244,3,0,8,9,0,4,1,1,0.72,0.6515,0.39,0.2239,31,166,197,2011B08B11
5245,3,0,8,10,0,4,1,1,0.74,0.6515,0.37,0.2537,36,96,132,2011B08B11
5246,3,0,8,11,0,4,1,1,0.76,0.6667,0.35,0.2537,59,128,187,2011B08B11
5247,3,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,50,164,214,2011B08B11
5248,3,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,51,166,217,2011B08B11
5249,3,0,8,14,0,4,1,1,0.8,0.697,0.29,0,39,103,142,2011B08B11
5250,3,0,8,15,0,4,1,1,0.8,0.697,0.29,0.2985,52,126,178,2011B08B11
5251,3,0,8,16,0,4,1,1,0.8,0.697,0.27,0.194,57,241,298,2011B08B11
5252,3,0,8,17,0,4,1,1,0.8,0.697,0.29,0.2537,96,486,582,2011B08B11
5253,3,0,8,18,0,4,1,1,0.78,0.6818,0.29,0.0896,74,497,571,2011B08B11
5254,3,0,8,19,0,4,1,1,0.74,0.6515,0.35,0.194,48,323,371,2011B08B11
5255,3,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,56,232,288,2011B08B11
5256,3,0,8,21,0,4,1,1,0.7,0.6515,0.48,0.0896,35,171,206,2011B08B11
5257,3,0,8,22,0,4,1,1,0.7,0.6515,0.48,0,34,123,157,2011B08B11
5258,3,0,8,23,0,4,1,1,0.66,0.6212,0.5,0.1642,22,105,127,2011B08B11
5259,3,0,8,0,0,5,1,1,0.64,0.6212,0.53,0.1642,12,53,65,2011B08B12
5260,3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,4,19,23,2011B08B12
5261,3,0,8,2,0,5,1,1,0.62,0.6212,0.57,0.194,0,15,15,2011B08B12
5262,3,0,8,3,0,5,1,1,0.62,0.6212,0.53,0.1642,0,9,9,2011B08B12
5263,3,0,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,0,5,5,2011B08B12
5264,3,0,8,5,0,5,1,1,0.6,0.6212,0.56,0.1343,2,24,26,2011B08B12
5265,3,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,3,73,76,2011B08B12
5266,3,0,8,7,0,5,1,1,0.64,0.6212,0.44,0.1642,17,247,264,2011B08B12
5267,3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,29,397,426,2011B08B12
5268,3,0,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,27,178,205,2011B08B12
5269,3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,44,86,130,2011B08B12
5270,3,0,8,11,0,5,1,1,0.76,0.6667,0.29,0,48,108,156,2011B08B12
5271,3,0,8,12,0,5,1,1,0.8,0.697,0.27,0,55,167,222,2011B08B12
5272,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,74,179,253,2011B08B12
5273,3,0,8,14,0,5,1,1,0.8,0.697,0.29,0.194,51,135,186,2011B08B12
5274,3,0,8,15,0,5,1,1,0.8,0.697,0.29,0.1642,59,190,249,2011B08B12
5275,3,0,8,16,0,5,1,1,0.82,0.7121,0.28,0,68,266,334,2011B08B12
5276,3,0,8,17,0,5,1,1,0.82,0.7121,0.26,0,93,423,516,2011B08B12
5277,3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,89,376,465,2011B08B12
5278,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,101,284,385,2011B08B12
5279,3,0,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,77,210,287,2011B08B12
5280,3,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343,73,153,226,2011B08B12
5281,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0,74,157,231,2011B08B12
5282,3,0,8,23,0,5,1,1,0.68,0.6364,0.51,0,51,100,151,2011B08B12
5283,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,15,69,84,2011B08B13
5284,3,0,8,1,0,6,0,2,0.68,0.6364,0.57,0.0896,13,64,77,2011B08B13
5285,3,0,8,2,0,6,0,1,0.68,0.6364,0.57,0,16,58,74,2011B08B13
5286,3,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,9,18,27,2011B08B13
5287,3,0,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,5,5,10,2011B08B13
5288,3,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,3,15,18,2011B08B13
5289,3,0,8,6,0,6,0,1,0.64,0.6061,0.73,0.0896,3,19,22,2011B08B13
5290,3,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.194,10,34,44,2011B08B13
5291,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,28,90,118,2011B08B13
5292,3,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,70,138,208,2011B08B13
5293,3,0,8,10,0,6,0,2,0.72,0.697,0.74,0.2239,97,163,260,2011B08B13
5294,3,0,8,11,0,6,0,2,0.74,0.697,0.7,0.194,122,192,314,2011B08B13
5295,3,0,8,12,0,6,0,2,0.66,0.5909,0.89,0.1642,175,246,421,2011B08B13
5296,3,0,8,13,0,6,0,2,0.74,0.7121,0.74,0.3284,61,92,153,2011B08B13
5297,3,0,8,14,0,6,0,1,0.74,0.697,0.7,0.2537,113,146,259,2011B08B13
5298,3,0,8,15,0,6,0,3,0.68,0.6364,0.79,0.3582,150,208,358,2011B08B13
5299,3,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,148,133,281,2011B08B13
5300,3,0,8,17,0,6,0,2,0.72,0.697,0.74,0.2537,97,172,269,2011B08B13
5301,3,0,8,18,0,6,0,1,0.7,0.6667,0.74,0.2239,123,169,292,2011B08B13
5302,3,0,8,19,0,6,0,2,0.68,0.6364,0.79,0.2836,67,170,237,2011B08B13
5303,3,0,8,20,0,6,0,2,0.68,0.6364,0.83,0.2239,78,105,183,2011B08B13
5304,3,0,8,21,0,6,0,2,0.68,0.6364,0.83,0.3881,40,127,167,2011B08B13
5305,3,0,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,36,118,154,2011B08B13
5306,3,0,8,23,0,6,0,2,0.66,0.6061,0.83,0.3284,25,95,120,2011B08B13
5307,3,0,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,19,71,90,2011B08B14
5308,3,0,8,1,0,0,0,3,0.64,0.5758,0.89,0.2239,16,57,73,2011B08B14
5309,3,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239,13,49,62,2011B08B14
5310,3,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,5,22,27,2011B08B14
5311,3,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.194,1,2,3,2011B08B14
5312,3,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,1,9,10,2011B08B14
5313,3,0,8,6,0,0,0,2,0.64,0.5606,0.94,0.1045,2,4,6,2011B08B14
5314,3,0,8,7,0,0,0,2,0.66,0.5909,0.89,0.194,4,20,24,2011B08B14
5315,3,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836,20,21,41,2011B08B14
5316,3,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,27,76,103,2011B08B14
5317,3,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,67,116,183,2011B08B14
5318,3,0,8,11,0,0,0,1,0.7,0.6667,0.79,0.194,81,117,198,2011B08B14
5319,3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,98,183,281,2011B08B14
5320,3,0,8,13,0,0,0,1,0.72,0.697,0.74,0.2537,144,233,377,2011B08B14
5321,3,0,8,14,0,0,0,1,0.74,0.697,0.7,0.194,126,244,370,2011B08B14
5322,3,0,8,15,0,0,0,1,0.74,0.697,0.66,0.194,128,203,331,2011B08B14
5323,3,0,8,16,0,0,0,1,0.74,0.697,0.66,0.1642,116,176,292,2011B08B14
5324,3,0,8,17,0,0,0,1,0.76,0.7121,0.62,0.1343,133,196,329,2011B08B14
5325,3,0,8,18,0,0,0,1,0.74,0.697,0.66,0.1642,125,222,347,2011B08B14
5326,3,0,8,19,0,0,0,1,0.72,0.697,0.74,0.2239,75,184,259,2011B08B14
5327,3,0,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,67,126,193,2011B08B14
5328,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,51,104,155,2011B08B14
5329,3,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,14,25,39,2011B08B14
5330,3,0,8,23,0,0,0,3,0.6,0.5606,0.83,0,5,22,27,2011B08B14
5331,3,0,8,0,0,1,1,3,0.6,0.5455,0.88,0.0896,7,18,25,2011B08B15
5332,3,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,1,9,10,2011B08B15
5333,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0,0,3,3,2011B08B15
5334,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,1,6,7,2011B08B15
5335,3,0,8,4,0,1,1,1,0.6,0.5606,0.83,0.1343,1,4,5,2011B08B15
5336,3,0,8,5,0,1,1,2,0.6,0.5455,0.88,0.194,3,14,17,2011B08B15
5337,3,0,8,6,0,1,1,1,0.6,0.5455,0.88,0.2537,3,87,90,2011B08B15
5338,3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,10,248,258,2011B08B15
5339,3,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,29,326,355,2011B08B15
5340,3,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,52,170,222,2011B08B15
5341,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,54,87,141,2011B08B15
5342,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,41,112,153,2011B08B15
5343,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,62,116,178,2011B08B15
5344,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,53,140,193,2011B08B15
5345,3,0,8,14,0,1,1,1,0.74,0.6818,0.55,0.0896,56,95,151,2011B08B15
5346,3,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,49,133,182,2011B08B15
5347,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,58,225,283,2011B08B15
5348,3,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,59,471,530,2011B08B15
5349,3,0,8,18,0,1,1,1,0.7,0.6515,0.65,0.194,70,413,483,2011B08B15
5350,3,0,8,19,0,1,1,1,0.7,0.6515,0.65,0,54,343,397,2011B08B15
5351,3,0,8,20,0,1,1,1,0.66,0.6212,0.74,0.1343,45,240,285,2011B08B15
5352,3,0,8,21,0,1,1,1,0.66,0.6212,0.65,0.194,34,150,184,2011B08B15
