time,value
2017-08-14 04:21:00+08:00,2.0
2017-08-14 04:24:00+08:00,1.0
2017-08-14 04:27:00+08:00,3.0
2017-08-14 04:30:00+08:00,0.0
2017-08-14 04:33:00+08:00,0.0
2017-08-14 04:36:00+08:00,1.0
2017-08-14 04:39:00+08:00,0.0
2017-08-14 04:42:00+08:00,0.0
2017-08-14 04:45:00+08:00,0.0
2017-08-14 04:48:00+08:00,0.0
2017-08-14 04:51:00+08:00,0.0
2017-08-14 04:54:00+08:00,0.0
2017-08-14 04:57:00+08:00,0.0
2017-08-14 05:00:00+08:00,0.0
2017-08-14 05:03:00+08:00,0.0
2017-08-14 05:06:00+08:00,0.0
2017-08-14 05:09:00+08:00,0.0
2017-08-14 05:12:00+08:00,0.0
2017-08-14 05:15:00+08:00,0.0
2017-08-14 05:18:00+08:00,0.0
2017-08-14 05:21:00+08:00,0.0
2017-08-14 05:24:00+08:00,0.0
2017-08-14 05:27:00+08:00,0.0
2017-08-14 05:30:00+08:00,0.0
2017-08-14 05:33:00+08:00,0.0
2017-08-14 05:36:00+08:00,0.0
2017-08-14 05:39:00+08:00,0.0
2017-08-14 05:42:00+08:00,0.0
2017-08-14 05:45:00+08:00,0.0
2017-08-14 05:48:00+08:00,0.0
2017-08-14 05:51:00+08:00,0.0
2017-08-14 05:54:00+08:00,0.0
2017-08-14 05:57:00+08:00,0.0
2017-08-14 06:00:00+08:00,0.0
2017-08-14 06:03:00+08:00,0.0
2017-08-14 06:06:00+08:00,1.0
2017-08-14 06:09:00+08:00,0.0
2017-08-14 06:12:00+08:00,2.0
2017-08-14 06:15:00+08:00,0.0
2017-08-14 06:18:00+08:00,1.0
2017-08-14 06:21:00+08:00,0.0
2017-08-14 06:24:00+08:00,1.0
2017-08-14 06:27:00+08:00,0.0
2017-08-14 06:30:00+08:00,1.0
2017-08-14 06:33:00+08:00,0.0
2017-08-14 06:36:00+08:00,1.0
2017-08-14 06:39:00+08:00,0.0
2017-08-14 06:42:00+08:00,0.0
2017-08-14 06:45:00+08:00,0.0
2017-08-14 06:48:00+08:00,0.0
2017-08-14 06:51:00+08:00,0.0
2017-08-14 06:54:00+08:00,0.0
2017-08-14 06:57:00+08:00,0.0
2017-08-14 07:00:00+08:00,0.0
2017-08-14 07:03:00+08:00,0.0
2017-08-14 07:06:00+08:00,0.0
2017-08-14 07:09:00+08:00,0.0
2017-08-14 07:12:00+08:00,0.0
2017-08-14 07:15:00+08:00,0.0
2017-08-14 07:18:00+08:00,0.0
2017-08-14 07:21:00+08:00,0.0
2017-08-14 07:24:00+08:00,0.0
2017-08-14 07:27:00+08:00,0.0
2017-08-14 07:30:00+08:00,0.0
2017-08-14 07:33:00+08:00,0.0
2017-08-14 07:36:00+08:00,0.0
2017-08-14 07:39:00+08:00,0.0
2017-08-14 07:42:00+08:00,0.0
2017-08-14 07:45:00+08:00,0.0
2017-08-14 07:48:00+08:00,0.0
2017-08-14 07:51:00+08:00,0.0
2017-08-14 07:54:00+08:00,0.0
2017-08-14 07:57:00+08:00,0.0
2017-08-14 08:00:00+08:00,561.0
2017-08-14 08:03:00+08:00,1517.0
2017-08-14 08:06:00+08:00,1447.0
2017-08-14 08:09:00+08:00,1008.0
2017-08-14 08:12:00+08:00,1110.0
2017-08-14 08:15:00+08:00,964.0
2017-08-14 08:18:00+08:00,645.0
2017-08-14 08:21:00+08:00,830.0
2017-08-14 08:24:00+08:00,861.0
2017-08-14 08:27:00+08:00,684.0
2017-08-14 08:30:00+08:00,1208.0
2017-08-14 08:33:00+08:00,1348.0
2017-08-14 08:36:00+08:00,1459.0
2017-08-14 08:39:00+08:00,1207.0
2017-08-14 08:42:00+08:00,1400.0
2017-08-14 08:45:00+08:00,1269.0
2017-08-14 08:48:00+08:00,1314.0
2017-08-14 08:51:00+08:00,1365.0
2017-08-14 08:54:00+08:00,1627.0
2017-08-14 08:57:00+08:00,998.0
2017-08-14 09:00:00+08:00,1631.0
2017-08-14 09:03:00+08:00,1798.0
2017-08-14 09:06:00+08:00,722.0
2017-08-14 09:09:00+08:00,946.0
2017-08-14 09:12:00+08:00,332.0
2017-08-14 09:15:00+08:00,335.0
2017-08-14 09:18:00+08:00,224.0
2017-08-14 09:21:00+08:00,168.0
2017-08-14 09:24:00+08:00,758.0
2017-08-14 09:27:00+08:00,779.0
2017-08-14 09:30:00+08:00,504.0
2017-08-14 09:33:00+08:00,796.0
2017-08-14 09:36:00+08:00,957.0
2017-08-14 09:39:00+08:00,1164.0
2017-08-14 09:42:00+08:00,445.0
2017-08-14 09:45:00+08:00,1089.0
2017-08-14 09:48:00+08:00,1003.0
2017-08-14 09:51:00+08:00,959.0
2017-08-14 09:54:00+08:00,294.0
2017-08-14 09:57:00+08:00,222.0
2017-08-14 10:00:00+08:00,650.0
2017-08-14 10:03:00+08:00,964.0
2017-08-14 10:06:00+08:00,1141.0
2017-08-14 10:09:00+08:00,1146.0
2017-08-14 10:12:00+08:00,942.0
2017-08-14 10:15:00+08:00,1592.0
2017-08-14 10:18:00+08:00,1471.0
2017-08-14 10:21:00+08:00,1599.0
2017-08-14 10:24:00+08:00,1497.0
2017-08-14 10:27:00+08:00,869.0
2017-08-14 10:30:00+08:00,962.0
2017-08-14 10:33:00+08:00,1243.0
2017-08-14 10:36:00+08:00,1257.0
2017-08-14 10:39:00+08:00,955.0
2017-08-14 10:42:00+08:00,964.0
2017-08-14 10:45:00+08:00,1557.0
2017-08-14 10:48:00+08:00,802.0
2017-08-14 10:51:00+08:00,519.0
2017-08-14 10:54:00+08:00,1005.0
2017-08-14 10:57:00+08:00,885.0
2017-08-14 11:00:00+08:00,1423.0
2017-08-14 11:03:00+08:00,1037.0
2017-08-14 11:06:00+08:00,842.0
2017-08-14 11:09:00+08:00,1272.0
2017-08-14 11:12:00+08:00,887.0
2017-08-14 11:15:00+08:00,1208.0
2017-08-14 11:18:00+08:00,1208.0
2017-08-14 11:21:00+08:00,780.0
2017-08-14 11:24:00+08:00,1221.0
2017-08-14 11:27:00+08:00,705.0
2017-08-14 11:30:00+08:00,687.0
2017-08-14 11:33:00+08:00,984.0
2017-08-14 11:36:00+08:00,369.0
2017-08-14 11:39:00+08:00,594.0
2017-08-14 11:42:00+08:00,532.0
2017-08-14 11:45:00+08:00,870.0
2017-08-14 11:48:00+08:00,1557.0
2017-08-14 11:51:00+08:00,1081.0
2017-08-14 11:54:00+08:00,1613.0
2017-08-14 11:57:00+08:00,1290.0
2017-08-14 12:00:00+08:00,726.0
2017-08-14 12:03:00+08:00,1130.0
2017-08-14 12:06:00+08:00,1520.0
2017-08-14 12:09:00+08:00,1415.0
2017-08-14 12:12:00+08:00,266.0
2017-08-14 12:15:00+08:00,1021.0
2017-08-14 12:18:00+08:00,1016.0
2017-08-14 12:21:00+08:00,635.0
2017-08-14 12:24:00+08:00,1055.0
2017-08-14 12:27:00+08:00,642.0
2017-08-14 12:30:00+08:00,1008.0
2017-08-14 12:33:00+08:00,1306.0
2017-08-14 12:36:00+08:00,1281.0
2017-08-14 12:39:00+08:00,279.0
2017-08-14 12:42:00+08:00,368.0
2017-08-14 12:45:00+08:00,519.0
2017-08-14 12:48:00+08:00,645.0
2017-08-14 12:51:00+08:00,252.0
2017-08-14 12:54:00+08:00,168.0
2017-08-14 12:57:00+08:00,159.0
2017-08-14 13:00:00+08:00,561.0
2017-08-14 13:03:00+08:00,685.0
2017-08-14 13:06:00+08:00,488.0
2017-08-14 13:09:00+08:00,664.0
2017-08-14 13:12:00+08:00,505.0
2017-08-14 13:15:00+08:00,381.0
2017-08-14 13:18:00+08:00,464.0
2017-08-14 13:21:00+08:00,536.0
2017-08-14 13:24:00+08:00,583.0
2017-08-14 13:27:00+08:00,511.0
2017-08-14 13:30:00+08:00,560.0
2017-08-14 13:33:00+08:00,1021.0
2017-08-14 13:36:00+08:00,1770.0
2017-08-14 13:39:00+08:00,1409.0
2017-08-14 13:42:00+08:00,1988.0
2017-08-14 13:45:00+08:00,1302.0
2017-08-14 13:48:00+08:00,1426.0
2017-08-14 13:51:00+08:00,1573.0
2017-08-14 13:54:00+08:00,1448.0
2017-08-14 13:57:00+08:00,1650.0
2017-08-14 14:00:00+08:00,2232.0
2017-08-14 14:03:00+08:00,1955.0
2017-08-14 14:06:00+08:00,1603.0
2017-08-14 14:09:00+08:00,1723.0
2017-08-14 14:12:00+08:00,1859.0
2017-08-14 14:15:00+08:00,2337.0
2017-08-14 14:18:00+08:00,1681.0
2017-08-14 14:21:00+08:00,1807.0
2017-08-14 14:24:00+08:00,2119.0
2017-08-14 14:27:00+08:00,1750.0
2017-08-14 14:30:00+08:00,1463.0
2017-08-14 14:33:00+08:00,1521.0
2017-08-14 14:36:00+08:00,1747.0
2017-08-14 14:39:00+08:00,1893.0
2017-08-14 14:42:00+08:00,1871.0
2017-08-14 14:45:00+08:00,2135.0
2017-08-14 14:48:00+08:00,1799.0
2017-08-14 14:51:00+08:00,1840.0
2017-08-14 14:54:00+08:00,1012.0
2017-08-14 14:57:00+08:00,1055.0
2017-08-14 15:00:00+08:00,1023.0
2017-08-14 15:03:00+08:00,1249.0
2017-08-14 15:06:00+08:00,766.0
2017-08-14 15:09:00+08:00,1098.0
2017-08-14 15:12:00+08:00,1421.0
2017-08-14 15:15:00+08:00,1804.0
2017-08-14 15:18:00+08:00,1893.0
2017-08-14 15:21:00+08:00,1792.0
2017-08-14 15:24:00+08:00,734.0
2017-08-14 15:27:00+08:00,675.0
2017-08-14 15:30:00+08:00,998.0
2017-08-14 15:33:00+08:00,1198.0
2017-08-14 15:36:00+08:00,1036.0
2017-08-14 15:39:00+08:00,1166.0
2017-08-14 15:42:00+08:00,384.0
2017-08-14 15:45:00+08:00,528.0
2017-08-14 15:48:00+08:00,830.0
2017-08-14 15:51:00+08:00,1309.0
2017-08-14 15:54:00+08:00,1266.0
2017-08-14 15:57:00+08:00,1154.0
2017-08-14 16:00:00+08:00,1042.0
2017-08-14 16:03:00+08:00,637.0
2017-08-14 16:06:00+08:00,1272.0
2017-08-14 16:09:00+08:00,1676.0
2017-08-14 16:12:00+08:00,1779.0
2017-08-14 16:15:00+08:00,1325.0
2017-08-14 16:18:00+08:00,1686.0
2017-08-14 16:21:00+08:00,1647.0
2017-08-14 16:24:00+08:00,1370.0
2017-08-14 16:27:00+08:00,978.0
2017-08-14 16:30:00+08:00,890.0
2017-08-14 16:33:00+08:00,1368.0
2017-08-14 16:36:00+08:00,1505.0
2017-08-14 16:39:00+08:00,1127.0
2017-08-14 16:42:00+08:00,1623.0
2017-08-14 16:45:00+08:00,1231.0
2017-08-14 16:48:00+08:00,1475.0
2017-08-14 16:51:00+08:00,818.0
2017-08-14 16:54:00+08:00,749.0
2017-08-14 16:57:00+08:00,850.0
2017-08-14 17:00:00+08:00,1070.0
2017-08-14 17:03:00+08:00,1386.0
2017-08-14 17:06:00+08:00,306.0
2017-08-14 17:09:00+08:00,404.0
2017-08-14 17:12:00+08:00,322.0
2017-08-14 17:15:00+08:00,69.0
2017-08-14 17:18:00+08:00,389.0
2017-08-14 17:21:00+08:00,121.0
2017-08-14 17:24:00+08:00,123.0
2017-08-14 17:27:00+08:00,203.0
2017-08-14 17:30:00+08:00,507.0
2017-08-14 17:33:00+08:00,755.0
2017-08-14 17:36:00+08:00,359.0
2017-08-14 17:39:00+08:00,230.0
2017-08-14 17:42:00+08:00,667.0
2017-08-14 17:45:00+08:00,827.0
2017-08-14 17:48:00+08:00,303.0
2017-08-14 17:51:00+08:00,143.0
2017-08-14 17:54:00+08:00,466.0
2017-08-14 17:57:00+08:00,334.0
2017-08-14 18:00:00+08:00,63.0
2017-08-14 18:03:00+08:00,167.0
2017-08-14 18:06:00+08:00,95.0
2017-08-14 18:09:00+08:00,245.0
2017-08-14 18:12:00+08:00,251.0
2017-08-14 18:15:00+08:00,108.0
2017-08-14 18:18:00+08:00,252.0
2017-08-14 18:21:00+08:00,261.0
2017-08-14 18:24:00+08:00,378.0
2017-08-14 18:27:00+08:00,153.0
2017-08-14 18:30:00+08:00,158.0
2017-08-14 18:33:00+08:00,254.0
2017-08-14 18:36:00+08:00,464.0
2017-08-14 18:39:00+08:00,455.0
2017-08-14 18:42:00+08:00,561.0
2017-08-14 18:45:00+08:00,186.0
2017-08-14 18:48:00+08:00,311.0
2017-08-14 18:51:00+08:00,68.0
2017-08-14 18:54:00+08:00,130.0
2017-08-14 18:57:00+08:00,367.0
2017-08-14 19:00:00+08:00,537.0
2017-08-14 19:03:00+08:00,370.0
2017-08-14 19:06:00+08:00,262.0
2017-08-14 19:09:00+08:00,227.0
2017-08-14 19:12:00+08:00,154.0
2017-08-14 19:15:00+08:00,321.0
2017-08-14 19:18:00+08:00,422.0
2017-08-14 19:21:00+08:00,367.0
2017-08-14 19:24:00+08:00,428.0
2017-08-14 19:27:00+08:00,527.0
2017-08-14 19:30:00+08:00,291.0
2017-08-14 19:33:00+08:00,158.0
2017-08-14 19:36:00+08:00,62.0
2017-08-14 19:39:00+08:00,104.0
2017-08-14 19:42:00+08:00,111.0
2017-08-14 19:45:00+08:00,358.0
2017-08-14 19:48:00+08:00,619.0
2017-08-14 19:51:00+08:00,410.0
2017-08-14 19:54:00+08:00,470.0
2017-08-14 19:57:00+08:00,156.0
2017-08-14 20:00:00+08:00,435.0
2017-08-14 20:03:00+08:00,546.0
2017-08-14 20:06:00+08:00,1102.0
2017-08-14 20:09:00+08:00,779.0
2017-08-14 20:12:00+08:00,718.0
2017-08-14 20:15:00+08:00,89.0
2017-08-14 20:18:00+08:00,177.0
2017-08-14 20:21:00+08:00,659.0
2017-08-14 20:24:00+08:00,943.0
2017-08-14 20:27:00+08:00,108.0
2017-08-14 20:30:00+08:00,1.0
2017-08-14 20:33:00+08:00,0.0
2017-08-14 20:36:00+08:00,0.0
2017-08-14 20:39:00+08:00,0.0
2017-08-14 20:42:00+08:00,0.0
2017-08-14 20:45:00+08:00,0.0
2017-08-14 20:48:00+08:00,0.0
2017-08-14 20:51:00+08:00,0.0
2017-08-14 20:54:00+08:00,0.0
2017-08-14 20:57:00+08:00,0.0
2017-08-14 21:00:00+08:00,0.0
2017-08-14 21:03:00+08:00,0.0
2017-08-14 21:06:00+08:00,1.0
2017-08-14 21:09:00+08:00,1.0
2017-08-14 21:12:00+08:00,0.0
2017-08-14 21:15:00+08:00,0.0
2017-08-14 21:18:00+08:00,0.0
2017-08-14 21:21:00+08:00,0.0
2017-08-14 21:24:00+08:00,0.0
2017-08-14 21:27:00+08:00,1.0
2017-08-14 21:30:00+08:00,1.0
2017-08-14 21:33:00+08:00,1.0
2017-08-14 21:36:00+08:00,1.0
2017-08-14 21:39:00+08:00,0.0
2017-08-14 21:42:00+08:00,0.0
2017-08-14 21:45:00+08:00,0.0
2017-08-14 21:48:00+08:00,0.0
2017-08-14 21:51:00+08:00,0.0
2017-08-14 21:54:00+08:00,0.0
2017-08-14 21:57:00+08:00,0.0
2017-08-14 22:00:00+08:00,0.0
2017-08-14 22:03:00+08:00,0.0
2017-08-14 22:06:00+08:00,0.0
2017-08-14 22:09:00+08:00,0.0
2017-08-14 22:12:00+08:00,0.0
2017-08-14 22:15:00+08:00,0.0
2017-08-14 22:18:00+08:00,0.0
2017-08-14 22:21:00+08:00,0.0
2017-08-14 22:24:00+08:00,0.0
2017-08-14 22:27:00+08:00,0.0
2017-08-14 22:30:00+08:00,0.0
2017-08-14 22:33:00+08:00,0.0
2017-08-14 22:36:00+08:00,0.0
2017-08-14 22:39:00+08:00,0.0
2017-08-14 22:42:00+08:00,0.0
2017-08-14 22:45:00+08:00,0.0
2017-08-14 22:48:00+08:00,0.0
2017-08-14 22:51:00+08:00,0.0
2017-08-14 22:54:00+08:00,0.0
2017-08-14 22:57:00+08:00,0.0
2017-08-14 23:00:00+08:00,0.0
2017-08-14 23:03:00+08:00,0.0
2017-08-14 23:06:00+08:00,0.0
2017-08-14 23:09:00+08:00,0.0
2017-08-14 23:12:00+08:00,0.0
2017-08-14 23:15:00+08:00,0.0
2017-08-14 23:18:00+08:00,1.0
2017-08-14 23:21:00+08:00,1.0
2017-08-14 23:24:00+08:00,0.0
2017-08-14 23:27:00+08:00,1.0
2017-08-14 23:30:00+08:00,0.0
2017-08-14 23:33:00+08:00,1.0
2017-08-14 23:36:00+08:00,0.0
2017-08-14 23:39:00+08:00,0.0
2017-08-14 23:42:00+08:00,0.0
2017-08-14 23:45:00+08:00,0.0
2017-08-14 23:48:00+08:00,0.0
2017-08-14 23:51:00+08:00,0.0
2017-08-14 23:54:00+08:00,0.0
2017-08-14 23:57:00+08:00,0.0
2017-08-15 00:00:00+08:00,0.0
2017-08-15 00:03:00+08:00,0.0
2017-08-15 00:06:00+08:00,1.0
2017-08-15 00:09:00+08:00,0.0
2017-08-15 00:12:00+08:00,0.0
2017-08-15 00:15:00+08:00,0.0
2017-08-15 00:18:00+08:00,0.0
2017-08-15 00:21:00+08:00,0.0
2017-08-15 00:24:00+08:00,0.0
2017-08-15 00:27:00+08:00,0.0
2017-08-15 00:30:00+08:00,0.0
2017-08-15 00:33:00+08:00,0.0
2017-08-15 00:36:00+08:00,0.0
2017-08-15 00:39:00+08:00,0.0
2017-08-15 00:42:00+08:00,0.0
2017-08-15 00:45:00+08:00,0.0
2017-08-15 00:48:00+08:00,0.0
2017-08-15 00:51:00+08:00,0.0
2017-08-15 00:54:00+08:00,0.0
2017-08-15 00:57:00+08:00,0.0
2017-08-15 01:00:00+08:00,1.0
2017-08-15 01:03:00+08:00,0.0
2017-08-15 01:06:00+08:00,1.0
2017-08-15 01:09:00+08:00,0.0
2017-08-15 01:12:00+08:00,0.0
2017-08-15 01:15:00+08:00,0.0
2017-08-15 01:18:00+08:00,1.0
2017-08-15 01:21:00+08:00,0.0
2017-08-15 01:24:00+08:00,0.0
2017-08-15 01:27:00+08:00,0.0
2017-08-15 01:30:00+08:00,1.0
2017-08-15 01:33:00+08:00,0.0
2017-08-15 01:36:00+08:00,1.0
2017-08-15 01:39:00+08:00,1.0
2017-08-15 01:42:00+08:00,0.0
2017-08-15 01:45:00+08:00,1.0
2017-08-15 01:48:00+08:00,0.0
2017-08-15 01:51:00+08:00,0.0
2017-08-15 01:54:00+08:00,0.0
2017-08-15 01:57:00+08:00,0.0
2017-08-15 02:00:00+08:00,0.0
2017-08-15 02:03:00+08:00,0.0
2017-08-15 02:06:00+08:00,0.0
2017-08-15 02:09:00+08:00,0.0
2017-08-15 02:12:00+08:00,0.0
2017-08-15 02:15:00+08:00,0.0
2017-08-15 02:18:00+08:00,0.0
2017-08-15 02:21:00+08:00,0.0
2017-08-15 02:24:00+08:00,0.0
2017-08-15 02:27:00+08:00,0.0
2017-08-15 02:30:00+08:00,0.0
2017-08-15 02:33:00+08:00,0.0
2017-08-15 02:36:00+08:00,0.0
2017-08-15 02:39:00+08:00,0.0
2017-08-15 02:42:00+08:00,0.0
2017-08-15 02:45:00+08:00,0.0
2017-08-15 02:48:00+08:00,0.0
2017-08-15 02:51:00+08:00,0.0
2017-08-15 02:54:00+08:00,0.0
2017-08-15 02:57:00+08:00,0.0
2017-08-15 03:00:00+08:00,0.0
2017-08-15 03:03:00+08:00,1.0
2017-08-15 03:06:00+08:00,0.0
2017-08-15 03:09:00+08:00,0.0
2017-08-15 03:12:00+08:00,0.0
2017-08-15 03:15:00+08:00,0.0
2017-08-15 03:18:00+08:00,0.0
2017-08-15 03:21:00+08:00,0.0
2017-08-15 03:24:00+08:00,0.0
2017-08-15 03:27:00+08:00,0.0
2017-08-15 03:30:00+08:00,1.0
2017-08-15 03:33:00+08:00,0.0
2017-08-15 03:36:00+08:00,0.0
2017-08-15 03:39:00+08:00,1.0
2017-08-15 03:42:00+08:00,0.0
2017-08-15 03:45:00+08:00,0.0
2017-08-15 03:48:00+08:00,0.0
2017-08-15 03:51:00+08:00,0.0
2017-08-15 03:54:00+08:00,0.0
2017-08-15 03:57:00+08:00,0.0
2017-08-15 04:00:00+08:00,0.0
2017-08-15 04:03:00+08:00,0.0
2017-08-15 04:06:00+08:00,0.0
2017-08-15 04:09:00+08:00,0.0
2017-08-15 04:12:00+08:00,0.0
2017-08-15 04:15:00+08:00,0.0
2017-08-15 04:18:00+08:00,0.0
2017-08-15 04:21:00+08:00,0.0
2017-08-15 04:24:00+08:00,0.0
2017-08-15 04:27:00+08:00,0.0
2017-08-15 04:30:00+08:00,0.0
2017-08-15 04:33:00+08:00,0.0
2017-08-15 04:36:00+08:00,0.0
2017-08-15 04:39:00+08:00,0.0
2017-08-15 04:42:00+08:00,0.0
2017-08-15 04:45:00+08:00,0.0
2017-08-15 04:48:00+08:00,0.0
2017-08-15 04:51:00+08:00,0.0
2017-08-15 04:54:00+08:00,0.0
2017-08-15 04:57:00+08:00,0.0
2017-08-15 05:00:00+08:00,0.0
2017-08-15 05:03:00+08:00,0.0
2017-08-15 05:06:00+08:00,0.0
2017-08-15 05:09:00+08:00,0.0
2017-08-15 05:12:00+08:00,0.0
2017-08-15 05:15:00+08:00,1.0
2017-08-15 05:18:00+08:00,0.0
2017-08-15 05:21:00+08:00,1.0
2017-08-15 05:24:00+08:00,0.0
2017-08-15 05:27:00+08:00,1.0
2017-08-15 05:30:00+08:00,1.0
2017-08-15 05:33:00+08:00,1.0
2017-08-15 05:36:00+08:00,0.0
2017-08-15 05:39:00+08:00,0.0
2017-08-15 05:42:00+08:00,0.0
2017-08-15 05:45:00+08:00,0.0
2017-08-15 05:48:00+08:00,0.0
2017-08-15 05:51:00+08:00,0.0
2017-08-15 05:54:00+08:00,0.0
2017-08-15 05:57:00+08:00,0.0
2017-08-15 06:00:00+08:00,0.0
2017-08-15 06:03:00+08:00,0.0
2017-08-15 06:06:00+08:00,0.0
2017-08-15 06:09:00+08:00,0.0
2017-08-15 06:12:00+08:00,0.0
2017-08-15 06:15:00+08:00,0.0
2017-08-15 06:18:00+08:00,0.0
2017-08-15 06:21:00+08:00,0.0
2017-08-15 06:24:00+08:00,0.0
2017-08-15 06:27:00+08:00,0.0
2017-08-15 06:30:00+08:00,0.0
2017-08-15 06:33:00+08:00,0.0
2017-08-15 06:36:00+08:00,0.0
2017-08-15 06:39:00+08:00,0.0
2017-08-15 06:42:00+08:00,0.0
2017-08-15 06:45:00+08:00,0.0
2017-08-15 06:48:00+08:00,0.0
2017-08-15 06:51:00+08:00,0.0
2017-08-15 06:54:00+08:00,0.0
2017-08-15 06:57:00+08:00,0.0
2017-08-15 07:00:00+08:00,0.0
2017-08-15 07:03:00+08:00,0.0
2017-08-15 07:06:00+08:00,0.0
2017-08-15 07:09:00+08:00,0.0
2017-08-15 07:12:00+08:00,0.0
2017-08-15 07:15:00+08:00,1.0
2017-08-15 07:18:00+08:00,1.0
2017-08-15 07:21:00+08:00,0.0
2017-08-15 07:24:00+08:00,2.0
2017-08-15 07:27:00+08:00,1.0
2017-08-15 07:30:00+08:00,1.0
2017-08-15 07:33:00+08:00,0.0
2017-08-15 07:36:00+08:00,1.0
2017-08-15 07:39:00+08:00,0.0
2017-08-15 07:42:00+08:00,1.0
2017-08-15 07:45:00+08:00,1.0
2017-08-15 07:48:00+08:00,0.0
2017-08-15 07:51:00+08:00,0.0
2017-08-15 07:54:00+08:00,289.0
2017-08-15 07:57:00+08:00,64.0
2017-08-15 08:00:00+08:00,484.0
2017-08-15 08:03:00+08:00,616.0
2017-08-15 08:06:00+08:00,320.0
2017-08-15 08:09:00+08:00,284.0
2017-08-15 08:12:00+08:00,210.0
2017-08-15 08:15:00+08:00,346.0
2017-08-15 08:18:00+08:00,698.0
2017-08-15 08:21:00+08:00,630.0
2017-08-15 08:24:00+08:00,1142.0
2017-08-15 08:27:00+08:00,511.0
2017-08-15 08:30:00+08:00,673.0
2017-08-15 08:33:00+08:00,551.0
2017-08-15 08:36:00+08:00,844.0
2017-08-15 08:39:00+08:00,438.0
2017-08-15 08:42:00+08:00,439.0
2017-08-15 08:45:00+08:00,329.0
2017-08-15 08:48:00+08:00,645.0
2017-08-15 08:51:00+08:00,979.0
2017-08-15 08:54:00+08:00,942.0
2017-08-15 08:57:00+08:00,1111.0
2017-08-15 09:00:00+08:00,642.0
2017-08-15 09:03:00+08:00,788.0
2017-08-15 09:06:00+08:00,1016.0
2017-08-15 09:09:00+08:00,978.0
2017-08-15 09:12:00+08:00,1961.0
2017-08-15 09:15:00+08:00,1450.0
2017-08-15 09:18:00+08:00,437.0
2017-08-15 09:21:00+08:00,383.0
2017-08-15 09:24:00+08:00,670.0
2017-08-15 09:27:00+08:00,1231.0
2017-08-15 09:30:00+08:00,720.0
2017-08-15 09:33:00+08:00,403.0
2017-08-15 09:36:00+08:00,217.0
2017-08-15 09:39:00+08:00,623.0
2017-08-15 09:42:00+08:00,810.0
2017-08-15 09:45:00+08:00,913.0
2017-08-15 09:48:00+08:00,1401.0
2017-08-15 09:51:00+08:00,1462.0
2017-08-15 09:54:00+08:00,1467.0
2017-08-15 09:57:00+08:00,1271.0
2017-08-15 10:00:00+08:00,922.0
2017-08-15 10:03:00+08:00,712.0
2017-08-15 10:06:00+08:00,1065.0
2017-08-15 10:09:00+08:00,1199.0
2017-08-15 10:12:00+08:00,1275.0
2017-08-15 10:15:00+08:00,683.0
2017-08-15 10:18:00+08:00,1381.0
2017-08-15 10:21:00+08:00,1160.0
2017-08-15 10:24:00+08:00,819.0
2017-08-15 10:27:00+08:00,631.0
2017-08-15 10:30:00+08:00,649.0
2017-08-15 10:33:00+08:00,639.0
2017-08-15 10:36:00+08:00,782.0
2017-08-15 10:39:00+08:00,875.0
2017-08-15 10:42:00+08:00,921.0
2017-08-15 10:45:00+08:00,1010.0
2017-08-15 10:48:00+08:00,846.0
2017-08-15 10:51:00+08:00,506.0
2017-08-15 10:54:00+08:00,330.0
2017-08-15 10:57:00+08:00,881.0
2017-08-15 11:00:00+08:00,877.0
2017-08-15 11:03:00+08:00,1665.0
2017-08-15 11:06:00+08:00,1289.0
2017-08-15 11:09:00+08:00,1282.0
2017-08-15 11:12:00+08:00,1407.0
2017-08-15 11:15:00+08:00,935.0
2017-08-15 11:18:00+08:00,979.0
2017-08-15 11:21:00+08:00,949.0
2017-08-15 11:24:00+08:00,1551.0
2017-08-15 11:27:00+08:00,902.0
2017-08-15 11:30:00+08:00,731.0
2017-08-15 11:33:00+08:00,751.0
2017-08-15 11:36:00+08:00,368.0
2017-08-15 11:39:00+08:00,811.0
2017-08-15 11:42:00+08:00,592.0
2017-08-15 11:45:00+08:00,417.0
2017-08-15 11:48:00+08:00,744.0
2017-08-15 11:51:00+08:00,648.0
2017-08-15 11:54:00+08:00,991.0
2017-08-15 11:57:00+08:00,910.0
2017-08-15 12:00:00+08:00,1771.0
2017-08-15 12:03:00+08:00,387.0
2017-08-15 12:06:00+08:00,188.0
2017-08-15 12:09:00+08:00,392.0
2017-08-15 12:12:00+08:00,94.0
2017-08-15 12:15:00+08:00,520.0
2017-08-15 12:18:00+08:00,823.0
2017-08-15 12:21:00+08:00,108.0
2017-08-15 12:24:00+08:00,39.0
2017-08-15 12:27:00+08:00,314.0
2017-08-15 12:30:00+08:00,893.0
2017-08-15 12:33:00+08:00,222.0
2017-08-15 12:36:00+08:00,292.0
2017-08-15 12:39:00+08:00,744.0
2017-08-15 12:42:00+08:00,632.0
2017-08-15 12:45:00+08:00,752.0
2017-08-15 12:48:00+08:00,1003.0
2017-08-15 12:51:00+08:00,274.0
2017-08-15 12:54:00+08:00,546.0
2017-08-15 12:57:00+08:00,915.0
2017-08-15 13:00:00+08:00,877.0
2017-08-15 13:03:00+08:00,776.0
2017-08-15 13:06:00+08:00,906.0
2017-08-15 13:09:00+08:00,478.0
2017-08-15 13:12:00+08:00,107.0
2017-08-15 13:15:00+08:00,185.0
2017-08-15 13:18:00+08:00,130.0
